County,Agency,Sworn,Reserve,Dispatcher,Total
LOS ANGELES COUNTY,ALHAMBRA PD,76,4,14,94
LOS ANGELES COUNTY,ARCADIA PD,69,6,9,84
LOS ANGELES COUNTY,AZUSA PD,59,4,10,73
LOS ANGELES COUNTY,BALDWIN PARK PD,68,1,11,80
LOS ANGELES COUNTY,BALDWIN PARK UNIF SCH DIST PD,8,0,0,8
LOS ANGELES COUNTY,BELL GARDENS PD,47,0,6,53
LOS ANGELES COUNTY,BELL PD,28,3,5,36
LOS ANGELES COUNTY,BEVERLY HILLS PD,126,8,17,151
LOS ANGELES COUNTY,BURBANK AIRPORT AUTH PD,31,0,0,31
LOS ANGELES COUNTY,BURBANK PD,147,12,16,175
LOS ANGELES COUNTY,CA DEPT INDUSTRIAL RELATIONS,3,0,0,3
LOS ANGELES COUNTY,CA DEPT OF BUSINESS OVERSIGHT,3,0,0,3
LOS ANGELES COUNTY,CERRITOS CCD PD,14,0,0,14
LOS ANGELES COUNTY,CLAREMONT PD,39,3,7,49
LOS ANGELES COUNTY,COMPTON UNIF SCH DIST PD,18,0,0,18
LOS ANGELES COUNTY,COVINA PD,54,1,9,64
LOS ANGELES COUNTY,CSU DOMINGUEZ HILLS DPS,20,0,7,27
LOS ANGELES COUNTY,CSU LONG BEACH PD,23,0,11,34
LOS ANGELES COUNTY,CSU LOS ANGELES DPS,20,0,5,25
LOS ANGELES COUNTY,CSU NORTHRIDGE DEPT POLICE SVS,20,0,5,25
LOS ANGELES COUNTY,CSU POMONA DPS,18,0,6,24
LOS ANGELES COUNTY,CULVER CITY PD,97,15,0,112
LOS ANGELES COUNTY,DOWNEY PD,116,0,14,130
LOS ANGELES COUNTY,EL CAMINO CCD PD,19,2,7,28
LOS ANGELES COUNTY,EL MONTE PD,118,24,15,157
LOS ANGELES COUNTY,EL SEGUNDO PD,50,0,0,50
LOS ANGELES COUNTY,GARDENA PD,92,5,0,97
LOS ANGELES COUNTY,GLENDALE CCD PD,8,0,0,8
LOS ANGELES COUNTY,GLENDALE PD,222,12,21,255
LOS ANGELES COUNTY,GLENDORA PD,48,4,10,62
LOS ANGELES COUNTY,HACIENDA LA PUENTE USD,6,0,0,6
LOS ANGELES COUNTY,HAWTHORNE PD,90,3,0,93
LOS ANGELES COUNTY,HERMOSA BEACH PD,35,1,0,36
LOS ANGELES COUNTY,HUNTINGTON PARK PD,52,6,8,66
LOS ANGELES COUNTY,INGLEWOOD PD,185,0,17,202
LOS ANGELES COUNTY,INGLEWOOD UNIF SCH DIST PD,5,3,0,8
LOS ANGELES COUNTY,IRWINDALE PD,26,3,6,35
LOS ANGELES COUNTY,LA VERNE PD,40,8,8,56
LOS ANGELES COUNTY,LONG BEACH PD,817,28,67,912
LOS ANGELES COUNTY,LOS ANGELES CITY DPT GEN SVCS,3,0,9,12
LOS ANGELES COUNTY,LOS ANGELES CITY HOUSING AUTH,1,0,0,1
LOS ANGELES COUNTY,LOS ANGELES CITY PARK RANGER,23,0,0,23
LOS ANGELES COUNTY,LOS ANGELES CO CORONER,59,0,0,59
LOS ANGELES COUNTY,LOS ANGELES CO DA,250,0,0,250
LOS ANGELES COUNTY,LOS ANGELES CO SD,9521,609,519,10649
LOS ANGELES COUNTY,LOS ANGELES PD,9782,398,592,10772
LOS ANGELES COUNTY,LOS ANGELES PORT PD,129,0,9,138
LOS ANGELES COUNTY,LOS ANGELES SCHOOL PD,361,0,0,361
LOS ANGELES COUNTY,LOS ANGELES WORLD AIRPORTS PD,502,0,0,502
LOS ANGELES COUNTY,MANHATTAN BEACH PD,59,1,0,60
LOS ANGELES COUNTY,MONROVIA PD,45,2,11,58
LOS ANGELES COUNTY,MONTEBELLO PD,60,7,8,75
LOS ANGELES COUNTY,MONTEBELLO UNIFIED SCHOOL DIST,3,0,0,3
LOS ANGELES COUNTY,MONTEREY PARK PD,69,19,10,98
LOS ANGELES COUNTY,PALOS VERDES ESTATES PD,21,11,8,40
LOS ANGELES COUNTY,PASADENA CITY CCD PD,10,0,6,16
LOS ANGELES COUNTY,PASADENA PD,220,11,30,261
LOS ANGELES COUNTY,POMONA PD,147,11,29,187
LOS ANGELES COUNTY,REDONDO BEACH PD,90,15,11,116
LOS ANGELES COUNTY,SAN FERNANDO PD,27,18,8,53
LOS ANGELES COUNTY,SAN GABRIEL PD,48,3,5,56
LOS ANGELES COUNTY,SAN MARINO PD,23,0,6,29
LOS ANGELES COUNTY,SANTA MONICA CCD PD,17,0,6,23
LOS ANGELES COUNTY,SANTA MONICA OFFICE EMER MGT,0,0,28,28
LOS ANGELES COUNTY,SANTA MONICA PD,216,0,0,216
LOS ANGELES COUNTY,SIERRA MADRE PD,16,5,4,25
LOS ANGELES COUNTY,SIGNAL HILL PD,31,0,7,38
LOS ANGELES COUNTY,SOUTH BAY REG PUB COMM AUTH,0,0,59,59
LOS ANGELES COUNTY,SOUTH GATE PD,76,1,8,85
LOS ANGELES COUNTY,SOUTH PASADENA PD,31,4,6,41
LOS ANGELES COUNTY,TORRANCE PD,215,0,22,237
LOS ANGELES COUNTY,UC LOS ANGELES PD,56,0,13,69
LOS ANGELES COUNTY,VERNON PD,36,1,8,45
LOS ANGELES COUNTY,WEST COVINA PD,92,6,17,115
LOS ANGELES COUNTY,WHITTIER PD,111,1,12,124
MADERA COUNTY,CHOWCHILLA PD,18,2,9,29
MADERA COUNTY,MADERA CO DA,9,0,0,9
MADERA COUNTY,MADERA CO SD,85,21,9,115
MADERA COUNTY,MADERA PD,66,0,12,78
MARIN COUNTY,BELVEDERE PD,4,0,0,4
MARIN COUNTY,CENTRAL MARIN POLICE AUTHORITY,40,5,0,45
MARIN COUNTY,FAIRFAX PD,11,1,4,16
MARIN COUNTY,MARIN CCD PD,6,0,0,6
MARIN COUNTY,MARIN CO DA,12,0,0,12
MARIN COUNTY,MARIN CO HEALTH & HUMAN SVCS,3,0,0,3
MARIN COUNTY,MARIN CO SD,194,0,47,241
MARIN COUNTY,MARIN MUNCPL WATER DIST,6,0,0,6
MARIN COUNTY,MILL VALLEY PD,20,1,0,21
MARIN COUNTY,NOVATO PD,59,0,14,73
MARIN COUNTY,ROSS PD,8,2,0,10
MARIN COUNTY,SAN RAFAEL PD,65,3,18,86
MARIN COUNTY,SAUSALITO PD,19,0,0,19
MARIN COUNTY,TIBURON PD,13,7,0,20
MARIPOSA COUNTY,MARIPOSA CO DA,1,0,0,1
MARIPOSA COUNTY,MARIPOSA CO SD,62,15,0,77
MENDOCINO COUNTY,FORT BRAGG PD,12,0,0,12
MENDOCINO COUNTY,MENDOCINO CO DA,6,0,0,6
MENDOCINO COUNTY,MENDOCINO CO HEALTH/HUMAN SVCS,4,0,0,4
MENDOCINO COUNTY,MENDOCINO CO SD,133,4,15,152
MENDOCINO COUNTY,UKIAH PD,27,1,11,39
MENDOCINO COUNTY,WILLITS PD,10,2,6,18
MERCED COUNTY,ATWATER PD,26,2,5,33
MERCED COUNTY,DOS PALOS PD,8,3,4,15
MERCED COUNTY,GUSTINE PD,7,0,0,7
MERCED COUNTY,LIVINGSTON PD,19,3,7,29
MERCED COUNTY,LOS BANOS PD,39,1,10,50
MERCED COUNTY,MERCED CCD PD,4,0,0,4
MERCED COUNTY,MERCED CO DA,9,0,0,9
MERCED COUNTY,MERCED CO SD,117,36,16,169
MERCED COUNTY,MERCED PD,87,7,13,107
MERCED COUNTY,UC MERCED PD,15,0,6,21
MODOC COUNTY,ALTURAS PD,8,3,0,11
MODOC COUNTY,MODOC CO SD,11,0,5,16
MONO COUNTY,MAMMOTH LAKES PD,13,0,0,13
MONO COUNTY,MONO CO DA,2,0,0,2
MONO COUNTY,MONO CO SD,21,0,15,36
MONTEREY COUNTY,CARMEL PD,15,1,5,21
MONTEREY COUNTY,CSU MONTEREY BAY PD,15,0,0,15
MONTEREY COUNTY,DEL REY OAKS PD,10,7,0,17
MONTEREY COUNTY,GONZALES PD,12,0,0,12
MONTEREY COUNTY,GREENFIELD PD,22,1,0,23
MONTEREY COUNTY,KING CITY PD,14,0,0,14
MONTEREY COUNTY,MARINA PD,22,4,0,26
MONTEREY COUNTY,MONTEREY CO DA,28,0,0,28
MONTEREY COUNTY,MONTEREY CO EMER COMM,0,0,62,62
MONTEREY COUNTY,MONTEREY CO SHERIFF'S OFFICE,294,3,0,297
MONTEREY COUNTY,MONTEREY PD,47,0,0,47
MONTEREY COUNTY,PACIFIC GROVE PD,22,0,0,22
MONTEREY COUNTY,SALINAS PD,148,0,0,148
MONTEREY COUNTY,SAND CITY PD,10,3,0,13
MONTEREY COUNTY,SEASIDE PD,32,1,0,33
MONTEREY COUNTY,SOLEDAD PD,18,6,0,24
NAPA COUNTY,CALISTOGA PD,9,0,8,17
NAPA COUNTY,NAPA CO DA,11,0,0,11
NAPA COUNTY,NAPA CO SD,98,0,0,98
NAPA COUNTY,NAPA PD,76,0,31,107
NAPA COUNTY,NAPA VALLEY COLLEGE DPS,4,0,0,4
NAPA COUNTY,NAPA VALLEY RR PD,2,0,0,2
NAPA COUNTY,SAINT HELENA PD,12,1,9,22
NEVADA COUNTY,GRASS VALLEY PD,26,10,0,36
NEVADA COUNTY,NEVADA CITY PD,10,6,0,16
NEVADA COUNTY,NEVADA CO DA,5,0,0,5
NEVADA COUNTY,NEVADA CO SD,60,4,8,72
NEVADA COUNTY,TRUCKEE PD,23,1,0,24
ORANGE COUNTY,ANAHEIM PD,387,18,32,437
ORANGE COUNTY,BREA PD,59,0,13,72
ORANGE COUNTY,BUENA PARK PD,85,5,16,106
ORANGE COUNTY,COAST CCD PD,1,0,0,1
ORANGE COUNTY,COSTA MESA PD,126,4,22,152
ORANGE COUNTY,CSU FULLERTON PD,28,0,8,36
ORANGE COUNTY,CYPRESS PD,50,0,0,50
ORANGE COUNTY,FOUNTAIN VALLEY PD,58,0,10,68
ORANGE COUNTY,FULLERTON PD,122,4,18,144
ORANGE COUNTY,GARDEN GROVE PD,154,11,18,183
ORANGE COUNTY,HUNTINGTON BEACH PD,214,7,30,251
ORANGE COUNTY,IRVINE PD,213,1,23,237
ORANGE COUNTY,IRVINE VALLEY CCD PD,7,0,5,12
ORANGE COUNTY,LA HABRA PD,64,6,15,85
ORANGE COUNTY,LA PALMA PD,21,3,8,32
ORANGE COUNTY,LAGUNA BEACH PD,55,3,11,69
ORANGE COUNTY,LOS ALAMITOS PD,21,2,0,23
ORANGE COUNTY,NEWPORT BEACH PD,133,5,21,159
ORANGE COUNTY,ORANGE CO DA,178,0,0,178
ORANGE COUNTY,ORANGE CO SD/CORONER,1926,163,58,2147
ORANGE COUNTY,ORANGE PD,152,6,19,177
ORANGE COUNTY,PLACENTIA PD,43,2,10,55
ORANGE COUNTY,SADDLEBACK CCD PD,5,0,2,7
ORANGE COUNTY,SANTA ANA PD,313,5,32,350
ORANGE COUNTY,SANTA ANA UNIF SCHL DIST PD,24,0,0,24
ORANGE COUNTY,SEAL BEACH PD,33,3,0,36
ORANGE COUNTY,TUSTIN PD,88,6,14,108
ORANGE COUNTY,UC IRVINE PD,40,0,11,51
ORANGE COUNTY,WEST CITIES COMM CTR,0,0,22,22
ORANGE COUNTY,WESTMINSTER PD,80,4,15,99
PLACER COUNTY,AUBURN PD,19,3,8,30
PLACER COUNTY,LINCOLN PD,22,0,6,28
PLACER COUNTY,PLACER CO DA,17,0,0,17
PLACER COUNTY,PLACER COUNTY SD,257,91,25,373
PLACER COUNTY,ROCKLIN PD,56,3,13,72
PLACER COUNTY,ROSEVILLE PD,122,2,21,145
PLACER COUNTY,UNION PACIFIC RAILROAD,45,0,0,45
PLUMAS COUNTY,PLUMAS CO SD,32,4,11,47
RIVERSIDE COUNTY,BANNING PD,23,4,6,33
RIVERSIDE COUNTY,BEAUMONT PD,40,0,10,50
RIVERSIDE COUNTY,BLYTHE PD,20,1,7,28
RIVERSIDE COUNTY,CATHEDRAL CITY PD,51,7,19,77
RIVERSIDE COUNTY,CORONA PD,148,0,26,174
RIVERSIDE COUNTY,DESERT HOT SPRINGS PD,28,2,0,30
RIVERSIDE COUNTY,HEMET PD,71,0,16,87
RIVERSIDE COUNTY,INDIO PD,65,0,14,79
RIVERSIDE COUNTY,MURRIETA PD,88,5,21,114
RIVERSIDE COUNTY,PALM SPRINGS PD,93,4,15,112
RIVERSIDE COUNTY,RIVERSIDE CCD PD,21,7,0,28
RIVERSIDE COUNTY,RIVERSIDE CO DA,98,0,2,100
RIVERSIDE COUNTY,RIVERSIDE CO PUBLIC SOCIAL SER,20,0,0,20
RIVERSIDE COUNTY,RIVERSIDE CO SD,1750,35,158,1943
RIVERSIDE COUNTY,RIVERSIDE PD,350,0,50,400
RIVERSIDE COUNTY,UC RIVERSIDE PD,32,0,7,39
RIVERSIDE COUNTY,VAL VERDE UNIF SCH DIST PD,2,1,0,3
SACRAMENTO COUNTY,CA ALCOHOLIC BEVERAGE CONTROL,193,0,0,193
SACRAMENTO COUNTY,CA ASSEMBLY SGT AT ARMS LEGIS,24,0,0,24
SACRAMENTO COUNTY,CA DEPT CONSUMER AFF DEN BD,17,0,0,17
SACRAMENTO COUNTY,CA DEPT CONSUMER AFF INVEST,138,0,0,138
SACRAMENTO COUNTY,CA DEPT DEVELOPMENTAL OPS,84,0,0,84
SACRAMENTO COUNTY,CA DEPT EMPLOYMENT DEVELOPMENT,35,0,0,35
SACRAMENTO COUNTY,CA DEPT FISH & WILDLIFE,383,0,0,383
SACRAMENTO COUNTY,CA DEPT HEALTH CARE SVCS,77,0,0,77
SACRAMENTO COUNTY,CA DEPT INSURANCE FRAUD,180,0,0,180
SACRAMENTO COUNTY,CA DEPT JUSTICE,263,0,0,263
SACRAMENTO COUNTY,CA DEPT MOTOR VEHICLES,200,0,0,200
SACRAMENTO COUNTY,CA DEPT OF MANAGED HEALTH CARE,1,0,0,1
SACRAMENTO COUNTY,CA DEPT PARKS & RECREATION,500,0,37,537
SACRAMENTO COUNTY,CA DEPT PUB HEALTH FOOD/DRUG,87,0,0,87
SACRAMENTO COUNTY,CA DEPT SOCIAL SERVICES,57,0,0,57
SACRAMENTO COUNTY,CA DEPT STATE HOSPITALS,37,0,0,37
SACRAMENTO COUNTY,CA DEPT TOXIC SUBSTANCES CNTL,10,0,0,10
SACRAMENTO COUNTY,CA FRANCHISE TAX BOARD,33,0,0,33
SACRAMENTO COUNTY,CA HIGHWAY PATROL,7261,0,859,8120
SACRAMENTO COUNTY,CA HORSE RACING BOARD,10,0,0,10
SACRAMENTO COUNTY,CA OFFICE OF LE SUPPORT (OLES),4,0,0,4
SACRAMENTO COUNTY,CA SECRETARY OF STATE OFC INV,4,0,0,4
SACRAMENTO COUNTY,CA STATE FAIR PD,5,1,0,6
SACRAMENTO COUNTY,CA STATE LOTTERY,29,0,0,29
SACRAMENTO COUNTY,CAL - OES,16,0,0,16
SACRAMENTO COUNTY,CAL FIRE,172,0,0,172
SACRAMENTO COUNTY,CITRUS HEIGHTS PD,86,11,22,119
SACRAMENTO COUNTY,CSU SACRAMENTO UNIVERSITY PD,22,0,5,27
SACRAMENTO COUNTY,ELK GROVE PD,138,0,22,160
SACRAMENTO COUNTY,FOLSOM PD,71,3,15,89
SACRAMENTO COUNTY,GALT PD,32,2,9,43
SACRAMENTO COUNTY,LOS RIOS CCD PD,22,1,5,28
SACRAMENTO COUNTY,SACRAMENTO CO CORONER,15,0,0,15
SACRAMENTO COUNTY,SACRAMENTO CO DA,44,0,0,44
SACRAMENTO COUNTY,SACRAMENTO CO HUMAN ASST INV,23,0,0,23
SACRAMENTO COUNTY,SACRAMENTO CO REG PARKS DEPT,34,2,0,36
SACRAMENTO COUNTY,SACRAMENTO CO SD,1325,417,73,1815
SACRAMENTO COUNTY,SACRAMENTO PD,666,92,91,849
SACRAMENTO COUNTY,TWIN RIVERS USD PD,18,5,5,28
SAN BENITO COUNTY,HOLLISTER PD,31,1,0,32
SAN BENITO COUNTY,SAN BENITO CO DA,2,0,0,2
SAN BENITO COUNTY,SAN BENITO CO SD,49,9,0,58
SAN BERNARDINO COUNTY,APPLE VALLEY UNIF SCH DIST PD,5,3,1,9
SAN BERNARDINO COUNTY,BARSTOW PD,35,2,10,47
SAN BERNARDINO COUNTY,BURLINGTON NORTHRN SANTA FE RR,34,0,0,34
SAN BERNARDINO COUNTY,CHAFFEY CCD PD,11,0,0,11
SAN BERNARDINO COUNTY,CHINO PD,100,1,20,121
SAN BERNARDINO COUNTY,COLTON PD,50,0,12,62
SAN BERNARDINO COUNTY,CSU SAN BERNARDINO PD,16,0,12,28
SAN BERNARDINO COUNTY,FONTANA PD,185,1,27,213
SAN BERNARDINO COUNTY,FONTANA UNIFIED SCHOOL DIST,17,0,12,29
SAN BERNARDINO COUNTY,HESPERIA UNIFIED SCHOOL DIST,8,0,0,8
SAN BERNARDINO COUNTY,MONTCLAIR PD,44,5,9,58
SAN BERNARDINO COUNTY,ONTARIO PD,276,8,44,328
SAN BERNARDINO COUNTY,REDLANDS PD,83,3,17,103
SAN BERNARDINO COUNTY,RIALTO PD,100,1,9,110
SAN BERNARDINO COUNTY,SAN BERNARDINO CCD PD,8,0,1,9
SAN BERNARDINO COUNTY,SAN BERNARDINO CO DA,60,0,0,60
SAN BERNARDINO COUNTY,SAN BERNARDINO CO SD,2024,165,150,2339
SAN BERNARDINO COUNTY,SAN BERNARDINO PD,237,17,39,293
SAN BERNARDINO COUNTY,SAN BERNARDINO UNIF SCHL DIST,26,6,7,39
SAN BERNARDINO COUNTY,SNOWLINE JOINT UNIF SCHL DIST,2,2,0,4
SAN BERNARDINO COUNTY,UPLAND PD,67,4,14,85
SAN BERNARDINO COUNTY,VICTOR VALLEY COLLEGE PD,7,4,0,11
SAN DIEGO COUNTY,CARLSBAD PD,115,3,22,140
SAN DIEGO COUNTY,CHULA VISTA PD,222,3,24,249
SAN DIEGO COUNTY,CORONADO PD,43,1,8,52
SAN DIEGO COUNTY,CSU SAN DIEGO PD,27,0,9,36
SAN DIEGO COUNTY,CSU SAN MARCOS DPS,19,0,7,26
SAN DIEGO COUNTY,EL CAJON PD,113,22,16,151
SAN DIEGO COUNTY,ESCONDIDO PD,151,11,26,188
SAN DIEGO COUNTY,LA MESA PD,66,2,19,87
SAN DIEGO COUNTY,MIRA COSTA CCD PD,9,0,4,13
SAN DIEGO COUNTY,NATIONAL CITY PD,85,7,14,106
SAN DIEGO COUNTY,OCEANSIDE PD,209,1,28,238
SAN DIEGO COUNTY,PALOMAR CCD PD,12,3,0,15
SAN DIEGO COUNTY,SAN DIEGO CCD PD,35,0,13,48
SAN DIEGO COUNTY,SAN DIEGO CITY SCHOOLS PD,36,0,9,45
SAN DIEGO COUNTY,SAN DIEGO CO DA,130,0,0,130
SAN DIEGO COUNTY,SAN DIEGO CO PUBLIC ASST INV,42,0,0,42
SAN DIEGO COUNTY,SAN DIEGO CO SD,2728,62,149,2939
SAN DIEGO COUNTY,"SAN DIEGO HARBOR PD, PORT OF",126,0,13,139
SAN DIEGO COUNTY,SAN DIEGO PD,1764,15,169,1948
